Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count,Holiday Name,temp,precip,snow,windspeed,Holiday Observed
2021-08-15,8,15,2021,34,1,Sun,3,,77.2,0.24,0.0,10.6,
2021-08-16,8,16,2021,34,2,Mon,3,,77.7,1.1,0.0,8.1,
2021-08-17,8,17,2021,34,3,Tue,3,,81.3,0.07,0.0,7.6,
2021-08-18,8,18,2021,34,4,Wed,3,,83.4,0.03,0.0,13.4,
2021-08-19,8,19,2021,34,5,Thu,3,,84.5,0.0,0.0,7.9,
2021-08-20,8,20,2021,34,6,Fri,3,,78.3,1.17,0.0,20.0,
2021-08-21,8,21,2021,34,7,Sat,3,,79.1,0.02,0.0,7.8,
2021-08-22,8,22,2021,35,1,Sun,4,,77.0,0.15,0.0,10.7,
2021-08-23,8,23,2021,35,2,Mon,4,,80.2,0.0,0.0,9.2,
2021-08-24,8,24,2021,35,3,Tue,4,,83.8,0.0,0.0,6.1,
2021-08-25,8,25,2021,35,4,Wed,4,,82.6,0.0,0.0,4.8,
2021-08-26,8,26,2021,35,5,Thu,4,,85.1,0.0,0.0,7.2,
2021-08-27,8,27,2021,35,6,Fri,4,,85.9,0.0,0.0,9.0,
2021-08-28,8,28,2021,35,7,Sat,4,,84.4,0.0,0.0,6.8,
2021-08-29,8,29,2021,36,1,Sun,5,,81.0,0.0,0.0,6.0,
2021-08-30,8,30,2021,36,2,Mon,5,,82.4,0.45,0.0,14.8,
2021-08-31,8,31,2021,36,3,Tue,5,,79.9,0.0,0.0,7.1,
2021-09-01,9,1,2021,36,4,Wed,1,,81.3,0.41,0.0,22.5,
2021-09-02,9,2,2021,36,5,Thu,1,,70.7,0.07,0.0,12.9,
2021-09-03,9,3,2021,36,6,Fri,1,,68.9,0.0,0.0,6.6,
2021-09-04,9,4,2021,36,7,Sat,1,,70.4,0.0,0.0,7.0,
2021-09-05,9,5,2021,37,1,Sun,1,,76.9,0.0,0.0,9.2,
2021-09-06,9,6,2021,37,2,Mon,1,Labor Day,76.1,0.0,0.0,8.3,
2021-09-07,9,7,2021,37,3,Tue,1,,76.2,0.0,0.0,10.0,
2021-09-08,9,8,2021,37,4,Wed,2,,76.1,0.73,0.0,9.9,
2021-09-09,9,9,2021,37,5,Thu,2,,73.5,0.24,0.0,9.1,
2021-09-10,9,10,2021,37,6,Fri,2,,68.8,0.01,0.0,11.2,
2021-09-11,9,11,2021,37,7,Sat,2,,69.4,0.0,0.0,6.9,
2021-09-12,9,12,2021,38,1,Sun,2,,75.6,0.0,0.0,10.2,
2021-09-13,9,13,2021,38,2,Mon,2,,78.2,0.0,0.0,6.8,
2021-09-14,9,14,2021,38,3,Tue,2,,79.5,0.0,0.0,8.6,
2021-09-15,9,15,2021,38,4,Wed,3,,80.4,0.0,0.0,9.2,
2021-09-16,9,16,2021,38,5,Thu,3,,79.4,0.0,0.0,7.6,
2021-09-17,9,17,2021,38,6,Fri,3,,76.5,0.06,0.0,7.9,
2021-09-18,9,18,2021,38,7,Sat,3,,77.0,0.0,0.0,5.9,
2021-09-19,9,19,2021,39,1,Sun,3,,77.0,0.0,0.0,6.2,
2021-09-20,9,20,2021,39,2,Mon,3,,72.3,0.0,0.0,11.4,
2021-09-21,9,21,2021,39,3,Tue,3,,75.3,0.0,0.0,9.2,
2021-09-22,9,22,2021,39,4,Wed,4,,78.2,0.2,0.0,18.7,
2021-09-23,9,23,2021,39,5,Thu,4,,71.2,0.85,0.0,17.5,
2021-09-24,9,24,2021,39,6,Fri,4,,65.9,0.0,0.0,7.1,
2021-09-25,9,25,2021,39,7,Sat,4,,65.2,0.0,0.0,6.9,
2021-09-26,9,26,2021,40,1,Sun,4,,66.3,0.0,0.0,9.3,
2021-09-27,9,27,2021,40,2,Mon,4,,68.6,0.0,0.0,10.0,
2021-09-28,9,28,2021,40,3,Tue,4,,74.9,0.0,0.0,8.0,
2021-09-29,9,29,2021,40,4,Wed,5,,70.2,0.0,0.0,6.0,
2021-09-30,9,30,2021,40,5,Thu,5,,65.4,0.0,0.0,9.7,
2021-10-01,10,1,2021,40,6,Fri,1,,64.4,0.0,0.0,5.7,
2021-10-02,10,2,2021,40,7,Sat,1,,69.0,0.01,0.0,9.1,
2021-10-03,10,3,2021,41,1,Sun,1,,74.2,0.0,0.0,9.0,
2021-10-04,10,4,2021,41,2,Mon,1,,75.4,0.0,0.0,7.9,
2021-10-05,10,5,2021,41,3,Tue,1,,76.2,0.54,0.0,5.7,
2021-10-06,10,6,2021,41,4,Wed,1,,73.5,0.02,0.0,11.1,
2021-10-07,10,7,2021,41,5,Thu,1,,70.5,0.0,0.0,1.4,
2021-10-08,10,8,2021,41,6,Fri,2,,71.8,0.0,0.0,4.2,
2021-10-09,10,9,2021,41,7,Sat,2,,68.9,0.51,0.0,5.9,
2021-10-10,10,10,2021,42,1,Sun,2,,71.9,0.08,0.0,7.6,
2021-10-11,10,11,2021,42,2,Mon,2,Columbus Day and Yorktown Victory Day,67.2,0.03,0.0,8.2,
2021-10-12,10,12,2021,42,3,Tue,2,,69.0,0.04,0.0,7.1,
2021-10-13,10,13,2021,42,4,Wed,2,,69.1,0.03,0.0,4.5,
2021-10-14,10,14,2021,42,5,Thu,2,,69.0,0.0,0.0,9.2,
2021-10-15,10,15,2021,42,6,Fri,3,,70.1,0.0,0.0,6.7,
2021-10-16,10,16,2021,42,7,Sat,3,,70.7,0.4,0.0,21.1,
2021-10-17,10,17,2021,43,1,Sun,3,,58.7,0.0,0.0,12.1,
2021-10-18,10,18,2021,43,2,Mon,3,,58.9,0.0,0.0,14.1,
2021-10-19,10,19,2021,43,3,Tue,3,,59.1,0.0,0.0,9.0,
2021-10-20,10,20,2021,43,4,Wed,3,,63.1,0.0,0.0,6.9,
2021-10-21,10,21,2021,43,5,Thu,3,,65.2,0.0,0.0,9.1,
2021-10-22,10,22,2021,43,6,Fri,4,,67.3,0.07,0.0,7.4,
2021-10-23,10,23,2021,43,7,Sat,4,,61.7,0.04,0.0,10.0,
2021-10-24,10,24,2021,44,1,Sun,4,,64.9,0.0,0.0,11.1,
2021-10-25,10,25,2021,44,2,Mon,4,,68.6,0.05,0.0,11.3,
2021-10-26,10,26,2021,44,3,Tue,4,,64.0,0.37,0.0,19.4,
2021-10-27,10,27,2021,44,4,Wed,4,,60.7,0.0,0.0,13.3,
2021-10-28,10,28,2021,44,5,Thu,4,,60.8,0.0,0.0,9.6,
2021-10-29,10,29,2021,44,6,Fri,5,,65.6,0.87,0.0,18.8,
2021-10-30,10,30,2021,44,7,Sat,5,,59.7,0.0,0.0,14.5,
2021-10-31,10,31,2021,45,1,Sun,5,,60.1,0.0,0.0,12.3,
2021-11-01,11,1,2021,45,2,Mon,1,,56.9,0.03,0.0,7.0,
2021-11-02,11,2,2021,45,3,Tue,1,Election Day,52.4,0.07,0.0,6.9,
2021-11-03,11,3,2021,45,4,Wed,1,,48.1,0.0,0.0,7.9,
2021-11-04,11,4,2021,45,5,Thu,1,,48.4,0.0,0.0,7.1,
2021-11-05,11,5,2021,45,6,Fri,1,,46.2,0.0,0.0,9.3,
2021-11-06,11,6,2021,45,7,Sat,1,,48.9,0.0,0.0,8.0,
2021-11-07,11,7,2021,46,1,Sun,1,,50.7,0.0,0.0,10.4,
2021-11-08,11,8,2021,46,2,Mon,2,,53.9,0.0,0.0,9.5,
2021-11-09,11,9,2021,46,3,Tue,2,,55.7,0.0,0.0,5.5,
2021-11-10,11,10,2021,46,4,Wed,2,,58.8,0.0,0.0,6.5,
2021-11-11,11,11,2021,46,5,Thu,2,Veterans Day,59.2,0.0,0.0,13.5,
2021-11-12,11,12,2021,46,6,Fri,2,,63.3,0.04,0.0,10.2,
2021-11-13,11,13,2021,46,7,Sat,2,,54.0,0.0,0.0,20.2,
2021-11-14,11,14,2021,47,1,Sun,2,,46.2,0.0,0.0,8.8,
2021-11-15,11,15,2021,47,2,Mon,3,,49.2,0.0,0.0,20.1,
2021-11-16,11,16,2021,47,3,Tue,3,,47.1,0.0,0.0,8.0,
2021-11-17,11,17,2021,47,4,Wed,3,,58.6,0.0,0.0,9.6,
2021-11-18,11,18,2021,47,5,Thu,3,,66.1,0.0,0.0,15.7,
2021-11-19,11,19,2021,47,6,Fri,3,,46.4,0.02,0.0,11.6,
2021-11-20,11,20,2021,47,7,Sat,3,,41.9,0.0,0.0,6.0,
2021-11-21,11,21,2021,48,1,Sun,3,,50.9,0.0,0.0,7.1,
2021-11-22,11,22,2021,48,2,Mon,4,,52.0,0.3,0.0,10.7,
2021-11-23,11,23,2021,48,3,Tue,4,,39.4,0.01,0.0,14.7,
2021-11-24,11,24,2021,48,4,Wed,4,,38.7,0.0,0.0,7.1,
2021-11-25,11,25,2021,48,5,Thu,4,Thanksgiving Day,48.6,0.0,0.0,9.1,
2021-11-26,11,26,2021,48,6,Fri,4,,49.1,0.18,0.0,18.2,
2021-11-27,11,27,2021,48,7,Sat,4,,37.2,0.0,0.0,11.5,
2021-11-28,11,28,2021,49,1,Sun,4,,49.1,0.0,0.0,8.8,
2021-11-29,11,29,2021,49,2,Mon,5,,43.1,0.0,0.0,13.6,
2021-11-30,11,30,2021,49,3,Tue,5,,44.0,0.0,0.0,13.2,
2021-12-01,12,1,2021,49,4,Wed,1,,49.0,0.0,0.0,8.5,
2021-12-02,12,2,2021,49,5,Thu,1,,59.2,0.0,0.0,12.4,
2021-12-03,12,3,2021,49,6,Fri,1,,54.2,0.0,0.0,8.5,
2021-12-04,12,4,2021,49,7,Sat,1,,50.6,0.0,0.0,7.5,
2021-12-05,12,5,2021,50,1,Sun,1,,49.8,0.0,0.0,7.2,
2021-12-06,12,6,2021,50,2,Mon,1,,60.3,0.0,0.0,18.6,
2021-12-07,12,7,2021,50,3,Tue,1,,44.7,0.0,0.0,11.4,
2021-12-08,12,8,2021,50,4,Wed,2,,40.6,0.0,0.0,6.5,
2021-12-09,12,9,2021,50,5,Thu,2,,36.6,0.0,0.0,8.2,
2021-12-10,12,10,2021,50,6,Fri,2,,45.8,0.01,0.0,7.6,
2021-12-11,12,11,2021,50,7,Sat,2,,62.7,0.19,0.0,18.6,
2021-12-12,12,12,2021,51,1,Sun,2,,47.2,0.05,0.0,11.2,
2021-12-13,12,13,2021,51,2,Mon,2,,41.4,0.0,0.0,9.1,
2021-12-14,12,14,2021,51,3,Tue,2,,44.1,0.0,0.0,5.1,
2021-12-15,12,15,2021,51,4,Wed,3,,49.5,0.0,0.0,4.3,
2021-12-16,12,16,2021,51,5,Thu,3,,58.0,0.0,0.0,14.8,
2021-12-17,12,17,2021,51,6,Fri,3,,62.5,0.0,0.0,7.3,
2021-12-18,12,18,2021,51,7,Sat,3,,59.5,0.0,0.0,7.0,
2021-12-19,12,19,2021,52,1,Sun,3,,48.5,0.06,0.0,14.3,
2021-12-20,12,20,2021,52,2,Mon,3,,35.3,0.0,0.0,7.9,
2021-12-21,12,21,2021,52,3,Tue,3,,38.6,0.0,0.0,7.0,
2021-12-22,12,22,2021,52,4,Wed,4,,43.7,0.0,0.0,10.2,
2021-12-23,12,23,2021,52,5,Thu,4,,36.6,0.0,0.0,7.5,
2021-12-24,12,24,2021,52,6,Fri,4,Christmas Day,49.6,0.0,0.0,10.3,
2021-12-25,12,25,2021,52,7,Sat,4,,61.5,0.0,0.0,12.8,
2021-12-26,12,26,2021,53,1,Sun,4,,59.3,0.0,0.0,12.2,
2021-12-27,12,27,2021,53,2,Mon,4,,48.0,0.0,0.0,6.0,
2021-12-28,12,28,2021,53,3,Tue,4,,55.3,0.0,0.0,9.0,
2021-12-29,12,29,2021,53,4,Wed,5,,64.3,0.12,0.0,12.4,
2021-12-30,12,30,2021,53,5,Thu,5,,53.4,0.09,0.0,6.0,
2021-12-31,12,31,2021,53,6,Fri,5,New Year’s Day,54.8,0.02,0.0,9.2,
2022-01-01,1,1,2022,1,7,Sat,1,,67.0,0.01,0.0,15.0,
2022-01-02,1,2,2022,2,1,Sun,1,,64.8,0.29,1.19,16.8,
2022-01-03,1,3,2022,2,2,Mon,1,,37.9,2.06,0.72,19.2,
2022-01-04,1,4,2022,2,3,Tue,1,,31.8,0.05,1.47,7.2,
2022-01-05,1,5,2022,2,4,Wed,1,,42.7,0.06,0.04,7.7,
2022-01-06,1,6,2022,2,5,Thu,1,,47.6,0.0,0.0,7.9,
2022-01-07,1,7,2022,2,6,Fri,1,,36.9,0.0,0.0,15.4,
2022-01-08,1,8,2022,2,7,Sat,2,,31.2,0.0,0.0,10.3,
2022-01-09,1,9,2022,3,1,Sun,2,,48.1,0.32,0.0,11.4,
2022-01-10,1,10,2022,3,2,Mon,2,,43.5,0.08,0.0,12.4,
2022-01-11,1,11,2022,3,3,Tue,2,,30.9,0.0,0.0,9.0,
2022-01-12,1,12,2022,3,4,Wed,2,,38.3,0.0,0.0,12.5,
2022-01-13,1,13,2022,3,5,Thu,2,,40.7,0.0,0.0,4.7,
2022-01-14,1,14,2022,3,6,Fri,2,,43.4,0.0,0.0,18.6,
2022-01-15,1,15,2022,3,7,Sat,3,,32.6,0.0,0.0,9.2,
2022-01-16,1,16,2022,4,1,Sun,3,,35.4,1.46,0.2,19.7,
2022-01-17,1,17,2022,4,2,Mon,3,Martin Luther King Jr. Day,40.2,0.0,0.0,23.3,
2022-01-18,1,18,2022,4,3,Tue,3,,36.8,0.0,0.0,11.4,
2022-01-19,1,19,2022,4,4,Wed,3,,44.6,0.0,0.8,12.5,
2022-01-20,1,20,2022,4,5,Thu,3,,42.4,0.46,0.7,13.2,
2022-01-21,1,21,2022,4,6,Fri,3,,27.7,0.0,1.2,11.3,
2022-01-22,1,22,2022,4,7,Sat,4,,28.2,0.12,0.6,9.3,
2022-01-23,1,23,2022,5,1,Sun,4,,32.4,0.0,0.0,9.5,
2022-01-24,1,24,2022,5,2,Mon,4,,37.8,0.0,0.0,10.8,
2022-01-25,1,25,2022,5,3,Tue,4,,44.4,0.0,0.0,7.7,
2022-01-26,1,26,2022,5,4,Wed,4,,33.4,0.0,0.1,11.2,
2022-01-27,1,27,2022,5,5,Thu,4,,29.8,0.0,0.8,6.7,
2022-01-28,1,28,2022,5,6,Fri,4,,36.4,0.03,0.9,6.9,
2022-01-29,1,29,2022,5,7,Sat,5,,29.8,0.19,2.8,18.8,
2022-01-30,1,30,2022,6,1,Sun,5,,26.9,0.0,0.0,10.1,
2022-01-31,1,31,2022,6,2,Mon,5,,34.8,0.0,0.0,6.2,
2022-02-01,2,1,2022,6,3,Tue,1,,36.2,0.0,0.4,5.8,
2022-02-02,2,2,2022,6,4,Wed,1,,40.1,0.0,0.0,7.0,
2022-02-03,2,3,2022,6,5,Thu,1,,51.9,0.0,0.0,11.7,
2022-02-04,2,4,2022,6,6,Fri,1,,60.9,0.21,0.0,15.9,
2022-02-05,2,5,2022,6,7,Sat,1,,36.2,0.01,0.0,15.3,
2022-02-06,2,6,2022,7,1,Sun,1,,32.7,0.0,0.0,6.5,
2022-02-07,2,7,2022,7,2,Mon,1,,39.6,0.51,0.0,9.2,
2022-02-08,2,8,2022,7,3,Tue,2,,39.9,0.0,0.0,8.7,Spring Break- Public
2022-02-09,2,9,2022,7,4,Wed,2,,41.3,0.0,0.0,8.1,Spring Break- Public
2022-02-10,2,10,2022,7,5,Thu,2,,51.3,0.0,0.0,17.3,Spring Break- Public
2022-02-11,2,11,2022,7,6,Fri,2,,53.8,0.0,0.0,14.7,Spring Break- Public
2022-02-12,2,12,2022,7,7,Sat,2,,59.1,0.0,0.0,13.2,Spring Break- Public
2022-02-13,2,13,2022,8,1,Sun,2,,41.1,0.0,0.2,10.5,Spring Break- Public
2022-02-14,2,14,2022,8,2,Mon,2,,32.3,0.0,0.0,12.1,Spring Break- Public
2022-02-15,2,15,2022,8,3,Tue,3,,32.7,0.0,0.0,8.6,Spring Break- Public
2022-02-16,2,16,2022,8,4,Wed,3,,47.2,0.0,0.0,9.2,Spring Break- Public
2022-02-17,2,17,2022,8,5,Thu,3,,63.4,0.0,0.0,14.7,Spring Break- Public
2022-02-18,2,18,2022,8,6,Fri,3,,58.4,0.18,0.0,21.3,Spring Break- Public
2022-02-19,2,19,2022,8,7,Sat,3,,41.0,0.0,0.0,23.7,Spring Break- Public
2022-02-20,2,20,2022,9,1,Sun,3,,36.1,0.0,0.0,11.5,Spring Break- Public
2022-02-21,2,21,2022,9,2,Mon,3,George Washington Day,51.6,0.0,0.0,9.2,Spring Break- Public
2022-02-22,2,22,2022,9,3,Tue,4,,62.9,0.0,0.0,11.2,Spring Break- Public
2022-02-23,2,23,2022,9,4,Wed,4,,63.3,0.07,0.0,11.4,Spring Break- Public
2022-02-24,2,24,2022,9,5,Thu,4,,43.3,0.21,0.0,8.5,Spring Break- Public
2022-02-25,2,25,2022,9,6,Fri,4,,46.3,0.02,0.0,9.9,Spring Break- Public
2022-02-26,2,26,2022,9,7,Sat,4,,40.8,0.0,0.0,9.1,Spring Break- Public
2022-02-27,2,27,2022,10,1,Sun,4,,42.5,0.0,0.0,8.9,Spring Break- Public
2022-02-28,2,28,2022,10,2,Mon,4,,41.5,0.0,0.0,9.6,Spring Break- Public
2022-03-01,3,1,2022,10,3,Tue,1,,48.8,0.0,0.0,9.1,Spring Break- Public
2022-03-02,3,2,2022,10,4,Wed,1,,53.8,0.0,0.0,13.3,Spring Break- Public
2022-03-03,3,3,2022,10,5,Thu,1,,55.7,0.0,0.0,8.3,Spring Break- Public
2022-03-04,3,4,2022,10,6,Fri,1,,42.2,0.0,0.0,9.6,Spring Break- Public
2022-03-05,3,5,2022,10,7,Sat,1,,51.8,0.0,0.0,10.3,Spring Break- Public
2022-03-06,3,6,2022,11,1,Sun,1,,70.3,0.0,0.0,17.1,Spring Break- Public
2022-03-07,3,7,2022,11,2,Mon,1,,72.4,0.06,0.0,19.6,Spring Break- Public
2022-03-08,3,8,2022,11,3,Tue,2,,54.0,0.0,0.0,10.5,Spring Break- Public
2022-03-09,3,9,2022,11,4,Wed,2,,46.1,1.59,0.0,10.3,Spring Break- Public
2022-03-10,3,10,2022,11,5,Thu,2,,44.2,0.0,0.0,8.9,Spring Break- Public
2022-03-11,3,11,2022,11,6,Fri,2,,48.8,0.0,0.0,11.1,Spring Break- Public
2022-03-12,3,12,2022,11,7,Sat,2,,41.8,1.43,0.8,22.4,Spring Break- Public
2022-03-12,3,12,2022,11,7,Sat,2,,41.8,1.43,0.8,22.4,Spring Break- College
2022-03-13,3,13,2022,12,1,Sun,2,,35.7,0.0,0.4,13.8,Spring Break- Public
2022-03-13,3,13,2022,12,1,Sun,2,,35.7,0.0,0.4,13.8,Spring Break- College
2022-03-14,3,14,2022,12,2,Mon,2,,47.0,0.0,0.0,10.4,Spring Break- Public
2022-03-14,3,14,2022,12,2,Mon,2,,47.0,0.0,0.0,10.4,Spring Break- College
2022-03-15,3,15,2022,12,3,Tue,3,,56.7,0.0,0.0,9.9,Spring Break- Public
2022-03-15,3,15,2022,12,3,Tue,3,,56.7,0.0,0.0,9.9,Spring Break- College
2022-03-16,3,16,2022,12,4,Wed,3,,58.8,0.0,0.0,9.8,Spring Break- Public
2022-03-16,3,16,2022,12,4,Wed,3,,58.8,0.0,0.0,9.8,Spring Break- College
2022-03-17,3,17,2022,12,5,Thu,3,,59.6,0.1,0.0,10.6,Spring Break- Public
2022-03-17,3,17,2022,12,5,Thu,3,,59.6,0.1,0.0,10.6,Spring Break- College
2022-03-18,3,18,2022,12,6,Fri,3,,61.7,0.0,0.0,16.0,Spring Break- Public
2022-03-18,3,18,2022,12,6,Fri,3,,61.7,0.0,0.0,16.0,Spring Break- College
2022-03-19,3,19,2022,12,7,Sat,3,,70.5,0.0,0.0,21.4,Spring Break- Public
2022-03-19,3,19,2022,12,7,Sat,3,,70.5,0.0,0.0,21.4,Spring Break- College
2022-03-20,3,20,2022,13,1,Sun,3,,62.5,0.0,0.0,19.5,Spring Break- Public
2022-03-20,3,20,2022,13,1,Sun,3,,62.5,0.0,0.0,19.5,Spring Break- College
2022-03-21,3,21,2022,13,2,Mon,3,,57.3,0.0,0.0,10.6,Spring Break- Public
2022-03-22,3,22,2022,13,3,Tue,4,,60.3,0.0,0.0,8.3,Spring Break- Public
2022-03-23,3,23,2022,13,4,Wed,4,,58.6,0.21,0.0,13.6,Spring Break- Public
2022-03-24,3,24,2022,13,5,Thu,4,,67.6,0.95,0.0,12.8,Spring Break- Public
2022-03-25,3,25,2022,13,6,Fri,4,,60.7,0.0,0.0,11.6,Spring Break- Public
2022-03-26,3,26,2022,13,7,Sat,4,,51.5,0.0,0.0,24.3,Spring Break- Public
2022-03-27,3,27,2022,14,1,Sun,4,,45.7,0.0,0.0,17.3,Spring Break- Public
2022-03-28,3,28,2022,14,2,Mon,4,,40.5,0.0,0.0,19.2,Spring Break- Public
2022-03-29,3,29,2022,14,3,Tue,5,,37.4,0.0,0.0,11.0,Spring Break- Public
2022-03-30,3,30,2022,14,4,Wed,5,,52.9,0.0,0.0,11.5,Spring Break- Public
2022-03-31,3,31,2022,14,5,Thu,5,,67.2,0.47,0.0,15.3,Spring Break- Public
