,Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count
2620,2019-03-05,3,5,2019,10,3,Tue,1
2621,2019-03-06,3,6,2019,10,4,Wed,1
2622,2019-03-07,3,7,2019,10,5,Thu,1
2623,2019-03-08,3,8,2019,10,6,Fri,2
2624,2019-03-09,3,9,2019,10,7,Sat,2
2625,2019-03-10,3,10,2019,11,1,Sun,2
2626,2019-03-11,3,11,2019,11,2,Mon,2
2627,2019-03-12,3,12,2019,11,3,Tue,2
2628,2019-03-13,3,13,2019,11,4,Wed,2
2629,2019-03-14,3,14,2019,11,5,Thu,2
2630,2019-03-15,3,15,2019,11,6,Fri,3
2631,2019-03-16,3,16,2019,11,7,Sat,3
2632,2019-03-17,3,17,2019,12,1,Sun,3
2633,2019-03-18,3,18,2019,12,2,Mon,3
2634,2019-03-19,3,19,2019,12,3,Tue,3
2635,2019-03-20,3,20,2019,12,4,Wed,3
2636,2019-03-21,3,21,2019,12,5,Thu,3
2637,2019-03-22,3,22,2019,12,6,Fri,4
2638,2019-03-23,3,23,2019,12,7,Sat,4
2639,2019-03-24,3,24,2019,13,1,Sun,4
2640,2019-03-25,3,25,2019,13,2,Mon,4
2641,2019-03-26,3,26,2019,13,3,Tue,4
2642,2019-03-27,3,27,2019,13,4,Wed,4
2643,2019-03-28,3,28,2019,13,5,Thu,4
2644,2019-03-29,3,29,2019,13,6,Fri,5
2645,2019-03-30,3,30,2019,13,7,Sat,5
2646,2019-03-31,3,31,2019,14,1,Sun,5
2647,2019-04-01,4,1,2019,14,2,Mon,1
2648,2019-04-02,4,2,2019,14,3,Tue,1
2649,2019-04-03,4,3,2019,14,4,Wed,1
2650,2019-04-04,4,4,2019,14,5,Thu,1
2651,2019-04-05,4,5,2019,14,6,Fri,1
2652,2019-04-06,4,6,2019,14,7,Sat,1
2653,2019-04-07,4,7,2019,15,1,Sun,1
2654,2019-04-08,4,8,2019,15,2,Mon,2
2655,2019-04-09,4,9,2019,15,3,Tue,2
2656,2019-04-10,4,10,2019,15,4,Wed,2
2657,2019-04-11,4,11,2019,15,5,Thu,2
2658,2019-04-12,4,12,2019,15,6,Fri,2
2659,2019-04-13,4,13,2019,15,7,Sat,2
2660,2019-04-14,4,14,2019,16,1,Sun,2
2661,2019-04-15,4,15,2019,16,2,Mon,3
2662,2019-04-16,4,16,2019,16,3,Tue,3
2663,2019-04-17,4,17,2019,16,4,Wed,3
2664,2019-04-18,4,18,2019,16,5,Thu,3
2665,2019-04-19,4,19,2019,16,6,Fri,3
2666,2019-04-20,4,20,2019,16,7,Sat,3
2667,2019-04-21,4,21,2019,17,1,Sun,3
2668,2019-04-22,4,22,2019,17,2,Mon,4
2669,2019-04-23,4,23,2019,17,3,Tue,4
2670,2019-04-24,4,24,2019,17,4,Wed,4
2671,2019-04-25,4,25,2019,17,5,Thu,4
2672,2019-04-26,4,26,2019,17,6,Fri,4
2673,2019-04-27,4,27,2019,17,7,Sat,4
2674,2019-04-28,4,28,2019,18,1,Sun,4
2675,2019-04-29,4,29,2019,18,2,Mon,5
2676,2019-04-30,4,30,2019,18,3,Tue,5
2677,2019-05-01,5,1,2019,18,4,Wed,1
2678,2019-05-02,5,2,2019,18,5,Thu,1
2679,2019-05-03,5,3,2019,18,6,Fri,1
2680,2019-05-04,5,4,2019,18,7,Sat,1
2681,2019-05-05,5,5,2019,19,1,Sun,1
2682,2019-05-06,5,6,2019,19,2,Mon,1
2683,2019-05-07,5,7,2019,19,3,Tue,1
2684,2019-05-08,5,8,2019,19,4,Wed,2
2685,2019-05-09,5,9,2019,19,5,Thu,2
2686,2019-05-10,5,10,2019,19,6,Fri,2
2687,2019-05-11,5,11,2019,19,7,Sat,2
2688,2019-05-12,5,12,2019,20,1,Sun,2
2689,2019-05-13,5,13,2019,20,2,Mon,2
2690,2019-05-14,5,14,2019,20,3,Tue,2
2691,2019-05-15,5,15,2019,20,4,Wed,3
2692,2019-05-16,5,16,2019,20,5,Thu,3
2693,2019-05-17,5,17,2019,20,6,Fri,3
2694,2019-05-18,5,18,2019,20,7,Sat,3
2695,2019-05-19,5,19,2019,21,1,Sun,3
2696,2019-05-20,5,20,2019,21,2,Mon,3
2697,2019-05-21,5,21,2019,21,3,Tue,3
2698,2019-05-22,5,22,2019,21,4,Wed,4
2699,2019-05-23,5,23,2019,21,5,Thu,4
2700,2019-05-24,5,24,2019,21,6,Fri,4
2701,2019-05-25,5,25,2019,21,7,Sat,4
2702,2019-05-26,5,26,2019,22,1,Sun,4
2703,2019-05-27,5,27,2019,22,2,Mon,4
2704,2019-05-28,5,28,2019,22,3,Tue,4
2705,2019-05-29,5,29,2019,22,4,Wed,5
2706,2019-05-30,5,30,2019,22,5,Thu,5
2707,2019-05-31,5,31,2019,22,6,Fri,5
2708,2019-06-01,6,1,2019,22,7,Sat,1
2709,2019-06-02,6,2,2019,23,1,Sun,1
2710,2019-06-03,6,3,2019,23,2,Mon,1
2711,2019-06-04,6,4,2019,23,3,Tue,1
2712,2019-06-05,6,5,2019,23,4,Wed,1
2713,2019-06-06,6,6,2019,23,5,Thu,1
2714,2019-06-07,6,7,2019,23,6,Fri,1
2715,2019-06-08,6,8,2019,23,7,Sat,2
2716,2019-06-09,6,9,2019,24,1,Sun,2
2717,2019-06-10,6,10,2019,24,2,Mon,2
2718,2019-06-11,6,11,2019,24,3,Tue,2
2719,2019-06-12,6,12,2019,24,4,Wed,2
2720,2019-06-13,6,13,2019,24,5,Thu,2
2721,2019-06-14,6,14,2019,24,6,Fri,2
2722,2019-06-15,6,15,2019,24,7,Sat,3
2723,2019-06-16,6,16,2019,25,1,Sun,3
2724,2019-06-17,6,17,2019,25,2,Mon,3
2725,2019-06-18,6,18,2019,25,3,Tue,3
2726,2019-06-19,6,19,2019,25,4,Wed,3
2727,2019-06-20,6,20,2019,25,5,Thu,3
2728,2019-06-21,6,21,2019,25,6,Fri,3
2729,2019-06-22,6,22,2019,25,7,Sat,4
2730,2019-06-23,6,23,2019,26,1,Sun,4
2731,2019-06-24,6,24,2019,26,2,Mon,4
2732,2019-06-25,6,25,2019,26,3,Tue,4
2733,2019-06-26,6,26,2019,26,4,Wed,4
2734,2019-06-27,6,27,2019,26,5,Thu,4
2735,2019-06-28,6,28,2019,26,6,Fri,4
2736,2019-06-29,6,29,2019,26,7,Sat,5
2737,2019-06-30,6,30,2019,27,1,Sun,5
2738,2019-07-01,7,1,2019,27,2,Mon,1
2739,2019-07-02,7,2,2019,27,3,Tue,1
2740,2019-07-03,7,3,2019,27,4,Wed,1
2741,2019-07-04,7,4,2019,27,5,Thu,1
2742,2019-07-05,7,5,2019,27,6,Fri,1
2743,2019-07-06,7,6,2019,27,7,Sat,1
2744,2019-07-07,7,7,2019,28,1,Sun,1
2745,2019-07-08,7,8,2019,28,2,Mon,2
2746,2019-07-09,7,9,2019,28,3,Tue,2
2747,2019-07-10,7,10,2019,28,4,Wed,2
2748,2019-07-11,7,11,2019,28,5,Thu,2
2749,2019-07-12,7,12,2019,28,6,Fri,2
2750,2019-07-13,7,13,2019,28,7,Sat,2
2751,2019-07-14,7,14,2019,29,1,Sun,2
2752,2019-07-15,7,15,2019,29,2,Mon,3
2753,2019-07-16,7,16,2019,29,3,Tue,3
2754,2019-07-17,7,17,2019,29,4,Wed,3
2755,2019-07-18,7,18,2019,29,5,Thu,3
2756,2019-07-19,7,19,2019,29,6,Fri,3
2757,2019-07-20,7,20,2019,29,7,Sat,3
2758,2019-07-21,7,21,2019,30,1,Sun,3
2759,2019-07-22,7,22,2019,30,2,Mon,4
2760,2019-07-23,7,23,2019,30,3,Tue,4
2761,2019-07-24,7,24,2019,30,4,Wed,4
2762,2019-07-25,7,25,2019,30,5,Thu,4
2763,2019-07-26,7,26,2019,30,6,Fri,4
2764,2019-07-27,7,27,2019,30,7,Sat,4
2765,2019-07-28,7,28,2019,31,1,Sun,4
2766,2019-07-29,7,29,2019,31,2,Mon,5
2767,2019-07-30,7,30,2019,31,3,Tue,5
2768,2019-07-31,7,31,2019,31,4,Wed,5
2769,2019-08-01,8,1,2019,31,5,Thu,1
2770,2019-08-02,8,2,2019,31,6,Fri,1
2771,2019-08-03,8,3,2019,31,7,Sat,1
2772,2019-08-04,8,4,2019,32,1,Sun,1
2773,2019-08-05,8,5,2019,32,2,Mon,1
2774,2019-08-06,8,6,2019,32,3,Tue,1
2775,2019-08-07,8,7,2019,32,4,Wed,1
2776,2019-08-08,8,8,2019,32,5,Thu,2
2777,2019-08-09,8,9,2019,32,6,Fri,2
2778,2019-08-10,8,10,2019,32,7,Sat,2
2779,2019-08-11,8,11,2019,33,1,Sun,2
2780,2019-08-12,8,12,2019,33,2,Mon,2
2781,2019-08-13,8,13,2019,33,3,Tue,2
2782,2019-08-14,8,14,2019,33,4,Wed,2
2783,2019-08-15,8,15,2019,33,5,Thu,3
2784,2019-08-16,8,16,2019,33,6,Fri,3
2785,2019-08-17,8,17,2019,33,7,Sat,3
2786,2019-08-18,8,18,2019,34,1,Sun,3
2787,2019-08-19,8,19,2019,34,2,Mon,3
2788,2019-08-20,8,20,2019,34,3,Tue,3
2789,2019-08-21,8,21,2019,34,4,Wed,3
2790,2019-08-22,8,22,2019,34,5,Thu,4
2791,2019-08-23,8,23,2019,34,6,Fri,4
2792,2019-08-24,8,24,2019,34,7,Sat,4
2793,2019-08-25,8,25,2019,35,1,Sun,4
2794,2019-08-26,8,26,2019,35,2,Mon,4
2795,2019-08-27,8,27,2019,35,3,Tue,4
2796,2019-08-28,8,28,2019,35,4,Wed,4
2797,2019-08-29,8,29,2019,35,5,Thu,5
2798,2019-08-30,8,30,2019,35,6,Fri,5
2799,2019-08-31,8,31,2019,35,7,Sat,5
2800,2019-09-01,9,1,2019,36,1,Sun,1
2801,2019-09-02,9,2,2019,36,2,Mon,1
2802,2019-09-03,9,3,2019,36,3,Tue,1
2803,2019-09-04,9,4,2019,36,4,Wed,1
2804,2019-09-05,9,5,2019,36,5,Thu,1
2805,2019-09-06,9,6,2019,36,6,Fri,1
2806,2019-09-07,9,7,2019,36,7,Sat,1
2807,2019-09-08,9,8,2019,37,1,Sun,2
2808,2019-09-09,9,9,2019,37,2,Mon,2
2809,2019-09-10,9,10,2019,37,3,Tue,2
2810,2019-09-11,9,11,2019,37,4,Wed,2
2811,2019-09-12,9,12,2019,37,5,Thu,2
2812,2019-09-13,9,13,2019,37,6,Fri,2
2813,2019-09-14,9,14,2019,37,7,Sat,2
2814,2019-09-15,9,15,2019,38,1,Sun,3
2815,2019-09-16,9,16,2019,38,2,Mon,3
2816,2019-09-17,9,17,2019,38,3,Tue,3
2817,2019-09-18,9,18,2019,38,4,Wed,3
2818,2019-09-19,9,19,2019,38,5,Thu,3
2819,2019-09-20,9,20,2019,38,6,Fri,3
2820,2019-09-21,9,21,2019,38,7,Sat,3
2821,2019-09-22,9,22,2019,39,1,Sun,4
2822,2019-09-23,9,23,2019,39,2,Mon,4
2823,2019-09-24,9,24,2019,39,3,Tue,4
2824,2019-09-25,9,25,2019,39,4,Wed,4
2825,2019-09-26,9,26,2019,39,5,Thu,4
2826,2019-09-27,9,27,2019,39,6,Fri,4
2827,2019-09-28,9,28,2019,39,7,Sat,4
2828,2019-09-29,9,29,2019,40,1,Sun,5
2829,2019-09-30,9,30,2019,40,2,Mon,5
2830,2019-10-01,10,1,2019,40,3,Tue,1
2831,2019-10-02,10,2,2019,40,4,Wed,1
2832,2019-10-03,10,3,2019,40,5,Thu,1
2833,2019-10-04,10,4,2019,40,6,Fri,1
2834,2019-10-05,10,5,2019,40,7,Sat,1
2835,2019-10-06,10,6,2019,41,1,Sun,1
2836,2019-10-07,10,7,2019,41,2,Mon,1
2837,2019-10-08,10,8,2019,41,3,Tue,2
2838,2019-10-09,10,9,2019,41,4,Wed,2
2839,2019-10-10,10,10,2019,41,5,Thu,2
2840,2019-10-11,10,11,2019,41,6,Fri,2
2841,2019-10-12,10,12,2019,41,7,Sat,2
2842,2019-10-13,10,13,2019,42,1,Sun,2
2843,2019-10-14,10,14,2019,42,2,Mon,2
2844,2019-10-15,10,15,2019,42,3,Tue,3
2845,2019-10-16,10,16,2019,42,4,Wed,3
2846,2019-10-17,10,17,2019,42,5,Thu,3
2847,2019-10-18,10,18,2019,42,6,Fri,3
2848,2019-10-19,10,19,2019,42,7,Sat,3
2849,2019-10-20,10,20,2019,43,1,Sun,3
2850,2019-10-21,10,21,2019,43,2,Mon,3
2851,2019-10-22,10,22,2019,43,3,Tue,4
2852,2019-10-23,10,23,2019,43,4,Wed,4
2853,2019-10-24,10,24,2019,43,5,Thu,4
2854,2019-10-25,10,25,2019,43,6,Fri,4
2855,2019-10-26,10,26,2019,43,7,Sat,4
2856,2019-10-27,10,27,2019,44,1,Sun,4
2857,2019-10-28,10,28,2019,44,2,Mon,4
2858,2019-10-29,10,29,2019,44,3,Tue,5
2859,2019-10-30,10,30,2019,44,4,Wed,5
2860,2019-10-31,10,31,2019,44,5,Thu,5
2861,2019-11-01,11,1,2019,44,6,Fri,1
2862,2019-11-02,11,2,2019,44,7,Sat,1
2863,2019-11-03,11,3,2019,45,1,Sun,1
2864,2019-11-04,11,4,2019,45,2,Mon,1
2865,2019-11-05,11,5,2019,45,3,Tue,1
2866,2019-11-06,11,6,2019,45,4,Wed,1
2867,2019-11-07,11,7,2019,45,5,Thu,1
2868,2019-11-08,11,8,2019,45,6,Fri,2
2869,2019-11-09,11,9,2019,45,7,Sat,2
2870,2019-11-10,11,10,2019,46,1,Sun,2
2871,2019-11-11,11,11,2019,46,2,Mon,2
2872,2019-11-12,11,12,2019,46,3,Tue,2
2873,2019-11-13,11,13,2019,46,4,Wed,2
2874,2019-11-14,11,14,2019,46,5,Thu,2
2875,2019-11-15,11,15,2019,46,6,Fri,3
2876,2019-11-16,11,16,2019,46,7,Sat,3
2877,2019-11-17,11,17,2019,47,1,Sun,3
2878,2019-11-18,11,18,2019,47,2,Mon,3
2879,2019-11-19,11,19,2019,47,3,Tue,3
2880,2019-11-20,11,20,2019,47,4,Wed,3
2881,2019-11-21,11,21,2019,47,5,Thu,3
2882,2019-11-22,11,22,2019,47,6,Fri,4
2883,2019-11-23,11,23,2019,47,7,Sat,4
2884,2019-11-24,11,24,2019,48,1,Sun,4
2885,2019-11-25,11,25,2019,48,2,Mon,4
2886,2019-11-26,11,26,2019,48,3,Tue,4
2887,2019-11-27,11,27,2019,48,4,Wed,4
2888,2019-11-28,11,28,2019,48,5,Thu,4
2889,2019-11-29,11,29,2019,48,6,Fri,5
2890,2019-11-30,11,30,2019,48,7,Sat,5
2891,2019-12-01,12,1,2019,49,1,Sun,1
2892,2019-12-02,12,2,2019,49,2,Mon,1
2893,2019-12-03,12,3,2019,49,3,Tue,1
2894,2019-12-04,12,4,2019,49,4,Wed,1
2895,2019-12-05,12,5,2019,49,5,Thu,1
2896,2019-12-06,12,6,2019,49,6,Fri,1
2897,2019-12-07,12,7,2019,49,7,Sat,1
2898,2019-12-08,12,8,2019,50,1,Sun,2
2899,2019-12-09,12,9,2019,50,2,Mon,2
2900,2019-12-10,12,10,2019,50,3,Tue,2
2901,2019-12-11,12,11,2019,50,4,Wed,2
2902,2019-12-12,12,12,2019,50,5,Thu,2
2903,2019-12-13,12,13,2019,50,6,Fri,2
2904,2019-12-14,12,14,2019,50,7,Sat,2
2905,2019-12-15,12,15,2019,51,1,Sun,3
2906,2019-12-16,12,16,2019,51,2,Mon,3
2907,2019-12-17,12,17,2019,51,3,Tue,3
2908,2019-12-18,12,18,2019,51,4,Wed,3
2909,2019-12-19,12,19,2019,51,5,Thu,3
2910,2019-12-20,12,20,2019,51,6,Fri,3
2911,2019-12-21,12,21,2019,51,7,Sat,3
2912,2019-12-22,12,22,2019,52,1,Sun,4
2913,2019-12-23,12,23,2019,52,2,Mon,4
2914,2019-12-24,12,24,2019,52,3,Tue,4
2915,2019-12-25,12,25,2019,52,4,Wed,4
2916,2019-12-26,12,26,2019,52,5,Thu,4
2917,2019-12-27,12,27,2019,52,6,Fri,4
2918,2019-12-28,12,28,2019,52,7,Sat,4
2919,2019-12-29,12,29,2019,53,1,Sun,5
2920,2019-12-30,12,30,2019,53,2,Mon,5
2921,2019-12-31,12,31,2019,53,3,Tue,5
2922,2020-01-01,1,1,2020,1,4,Wed,1
2923,2020-01-02,1,2,2020,1,5,Thu,1
2924,2020-01-03,1,3,2020,1,6,Fri,1
2925,2020-01-04,1,4,2020,1,7,Sat,1
2926,2020-01-05,1,5,2020,2,1,Sun,1
2927,2020-01-06,1,6,2020,2,2,Mon,1
2928,2020-01-07,1,7,2020,2,3,Tue,1
2929,2020-01-08,1,8,2020,2,4,Wed,2
2930,2020-01-09,1,9,2020,2,5,Thu,2
2931,2020-01-10,1,10,2020,2,6,Fri,2
2932,2020-01-11,1,11,2020,2,7,Sat,2
2933,2020-01-12,1,12,2020,3,1,Sun,2
2934,2020-01-13,1,13,2020,3,2,Mon,2
2935,2020-01-14,1,14,2020,3,3,Tue,2
2936,2020-01-15,1,15,2020,3,4,Wed,3
2937,2020-01-16,1,16,2020,3,5,Thu,3
2938,2020-01-17,1,17,2020,3,6,Fri,3
2939,2020-01-18,1,18,2020,3,7,Sat,3
2940,2020-01-19,1,19,2020,4,1,Sun,3
2941,2020-01-20,1,20,2020,4,2,Mon,3
2942,2020-01-21,1,21,2020,4,3,Tue,3
2943,2020-01-22,1,22,2020,4,4,Wed,4
2944,2020-01-23,1,23,2020,4,5,Thu,4
2945,2020-01-24,1,24,2020,4,6,Fri,4
2946,2020-01-25,1,25,2020,4,7,Sat,4
2947,2020-01-26,1,26,2020,5,1,Sun,4
2948,2020-01-27,1,27,2020,5,2,Mon,4
2949,2020-01-28,1,28,2020,5,3,Tue,4
2950,2020-01-29,1,29,2020,5,4,Wed,5
2951,2020-01-30,1,30,2020,5,5,Thu,5
2952,2020-01-31,1,31,2020,5,6,Fri,5
2953,2020-02-01,2,1,2020,5,7,Sat,1
2954,2020-02-02,2,2,2020,6,1,Sun,1
2955,2020-02-03,2,3,2020,6,2,Mon,1
2956,2020-02-04,2,4,2020,6,3,Tue,1
2957,2020-02-05,2,5,2020,6,4,Wed,1
2958,2020-02-06,2,6,2020,6,5,Thu,1
2959,2020-02-07,2,7,2020,6,6,Fri,1
2960,2020-02-08,2,8,2020,6,7,Sat,2
2961,2020-02-09,2,9,2020,7,1,Sun,2
2962,2020-02-10,2,10,2020,7,2,Mon,2
2963,2020-02-11,2,11,2020,7,3,Tue,2
2964,2020-02-12,2,12,2020,7,4,Wed,2
2965,2020-02-13,2,13,2020,7,5,Thu,2
2966,2020-02-14,2,14,2020,7,6,Fri,2
2967,2020-02-15,2,15,2020,7,7,Sat,3
2968,2020-02-16,2,16,2020,8,1,Sun,3
2969,2020-02-17,2,17,2020,8,2,Mon,3
2970,2020-02-18,2,18,2020,8,3,Tue,3
2971,2020-02-19,2,19,2020,8,4,Wed,3
2972,2020-02-20,2,20,2020,8,5,Thu,3
2973,2020-02-21,2,21,2020,8,6,Fri,3
2974,2020-02-22,2,22,2020,8,7,Sat,4
2975,2020-02-23,2,23,2020,9,1,Sun,4
2976,2020-02-24,2,24,2020,9,2,Mon,4
2977,2020-02-25,2,25,2020,9,3,Tue,4
2978,2020-02-26,2,26,2020,9,4,Wed,4
2979,2020-02-27,2,27,2020,9,5,Thu,4
2980,2020-02-28,2,28,2020,9,6,Fri,4
2981,2020-02-29,2,29,2020,9,7,Sat,5
2982,2020-03-01,3,1,2020,10,1,Sun,1
2983,2020-03-02,3,2,2020,10,2,Mon,1
2984,2020-03-03,3,3,2020,10,3,Tue,1
2985,2020-03-04,3,4,2020,10,4,Wed,1
2986,2020-03-05,3,5,2020,10,5,Thu,1
2987,2020-03-06,3,6,2020,10,6,Fri,1
2988,2020-03-07,3,7,2020,10,7,Sat,1
2989,2020-03-08,3,8,2020,11,1,Sun,2
2990,2020-03-09,3,9,2020,11,2,Mon,2
2991,2020-03-10,3,10,2020,11,3,Tue,2
2992,2020-03-11,3,11,2020,11,4,Wed,2
2993,2020-03-12,3,12,2020,11,5,Thu,2
2994,2020-03-13,3,13,2020,11,6,Fri,2
2995,2020-03-14,3,14,2020,11,7,Sat,2
2996,2020-03-15,3,15,2020,12,1,Sun,3
2997,2020-03-16,3,16,2020,12,2,Mon,3
2998,2020-03-17,3,17,2020,12,3,Tue,3
2999,2020-03-18,3,18,2020,12,4,Wed,3
3000,2020-03-19,3,19,2020,12,5,Thu,3
3001,2020-03-20,3,20,2020,12,6,Fri,3
3002,2020-03-21,3,21,2020,12,7,Sat,3
3003,2020-03-22,3,22,2020,13,1,Sun,4
3004,2020-03-23,3,23,2020,13,2,Mon,4
3005,2020-03-24,3,24,2020,13,3,Tue,4
3006,2020-03-25,3,25,2020,13,4,Wed,4
3007,2020-03-26,3,26,2020,13,5,Thu,4
3008,2020-03-27,3,27,2020,13,6,Fri,4
3009,2020-03-28,3,28,2020,13,7,Sat,4
3010,2020-03-29,3,29,2020,14,1,Sun,5
3011,2020-03-30,3,30,2020,14,2,Mon,5
3012,2020-03-31,3,31,2020,14,3,Tue,5
3013,2020-04-01,4,1,2020,14,4,Wed,1
3014,2020-04-02,4,2,2020,14,5,Thu,1
3015,2020-04-03,4,3,2020,14,6,Fri,1
3016,2020-04-04,4,4,2020,14,7,Sat,1
3017,2020-04-05,4,5,2020,15,1,Sun,1
3018,2020-04-06,4,6,2020,15,2,Mon,1
3019,2020-04-07,4,7,2020,15,3,Tue,1
3020,2020-04-08,4,8,2020,15,4,Wed,2
3021,2020-04-09,4,9,2020,15,5,Thu,2
3022,2020-04-10,4,10,2020,15,6,Fri,2
3023,2020-04-11,4,11,2020,15,7,Sat,2
3024,2020-04-12,4,12,2020,16,1,Sun,2
3025,2020-04-13,4,13,2020,16,2,Mon,2
3026,2020-04-14,4,14,2020,16,3,Tue,2
3027,2020-04-15,4,15,2020,16,4,Wed,3
3028,2020-04-16,4,16,2020,16,5,Thu,3
3029,2020-04-17,4,17,2020,16,6,Fri,3
3030,2020-04-18,4,18,2020,16,7,Sat,3
3031,2020-04-19,4,19,2020,17,1,Sun,3
3032,2020-04-20,4,20,2020,17,2,Mon,3
3033,2020-04-21,4,21,2020,17,3,Tue,3
3034,2020-04-22,4,22,2020,17,4,Wed,4
3035,2020-04-23,4,23,2020,17,5,Thu,4
3036,2020-04-24,4,24,2020,17,6,Fri,4
3037,2020-04-25,4,25,2020,17,7,Sat,4
3038,2020-04-26,4,26,2020,18,1,Sun,4
3039,2020-04-27,4,27,2020,18,2,Mon,4
3040,2020-04-28,4,28,2020,18,3,Tue,4
3041,2020-04-29,4,29,2020,18,4,Wed,5
3042,2020-04-30,4,30,2020,18,5,Thu,5
3043,2020-05-01,5,1,2020,18,6,Fri,1
3044,2020-05-02,5,2,2020,18,7,Sat,1
3045,2020-05-03,5,3,2020,19,1,Sun,1
3046,2020-05-04,5,4,2020,19,2,Mon,1
3047,2020-05-05,5,5,2020,19,3,Tue,1
3048,2020-05-06,5,6,2020,19,4,Wed,1
3049,2020-05-07,5,7,2020,19,5,Thu,1
3050,2020-05-08,5,8,2020,19,6,Fri,2
3051,2020-05-09,5,9,2020,19,7,Sat,2
3052,2020-05-10,5,10,2020,20,1,Sun,2
3053,2020-05-11,5,11,2020,20,2,Mon,2
3054,2020-05-12,5,12,2020,20,3,Tue,2
3055,2020-05-13,5,13,2020,20,4,Wed,2
3056,2020-05-14,5,14,2020,20,5,Thu,2
3057,2020-05-15,5,15,2020,20,6,Fri,3
3058,2020-05-16,5,16,2020,20,7,Sat,3
3059,2020-05-17,5,17,2020,21,1,Sun,3
3060,2020-05-18,5,18,2020,21,2,Mon,3
3061,2020-05-19,5,19,2020,21,3,Tue,3
3062,2020-05-20,5,20,2020,21,4,Wed,3
3063,2020-05-21,5,21,2020,21,5,Thu,3
3064,2020-05-22,5,22,2020,21,6,Fri,4
3065,2020-05-23,5,23,2020,21,7,Sat,4
3066,2020-05-24,5,24,2020,22,1,Sun,4
3067,2020-05-25,5,25,2020,22,2,Mon,4
3068,2020-05-26,5,26,2020,22,3,Tue,4
3069,2020-05-27,5,27,2020,22,4,Wed,4
3070,2020-05-28,5,28,2020,22,5,Thu,4
3071,2020-05-29,5,29,2020,22,6,Fri,5
3072,2020-05-30,5,30,2020,22,7,Sat,5
3073,2020-05-31,5,31,2020,23,1,Sun,5
3074,2020-06-01,6,1,2020,23,2,Mon,1
3075,2020-06-02,6,2,2020,23,3,Tue,1
3076,2020-06-03,6,3,2020,23,4,Wed,1
3077,2020-06-04,6,4,2020,23,5,Thu,1
3078,2020-06-05,6,5,2020,23,6,Fri,1
3079,2020-06-06,6,6,2020,23,7,Sat,1
3080,2020-06-07,6,7,2020,24,1,Sun,1
3081,2020-06-08,6,8,2020,24,2,Mon,2
3082,2020-06-09,6,9,2020,24,3,Tue,2
3083,2020-06-10,6,10,2020,24,4,Wed,2
3084,2020-06-11,6,11,2020,24,5,Thu,2
3085,2020-06-12,6,12,2020,24,6,Fri,2
3086,2020-06-13,6,13,2020,24,7,Sat,2
3087,2020-06-14,6,14,2020,25,1,Sun,2
3088,2020-06-15,6,15,2020,25,2,Mon,3
3089,2020-06-16,6,16,2020,25,3,Tue,3
3090,2020-06-17,6,17,2020,25,4,Wed,3
3091,2020-06-18,6,18,2020,25,5,Thu,3
3092,2020-06-19,6,19,2020,25,6,Fri,3
3093,2020-06-20,6,20,2020,25,7,Sat,3
3094,2020-06-21,6,21,2020,26,1,Sun,3
3095,2020-06-22,6,22,2020,26,2,Mon,4
3096,2020-06-23,6,23,2020,26,3,Tue,4
3097,2020-06-24,6,24,2020,26,4,Wed,4
3098,2020-06-25,6,25,2020,26,5,Thu,4
3099,2020-06-26,6,26,2020,26,6,Fri,4
3100,2020-06-27,6,27,2020,26,7,Sat,4
3101,2020-06-28,6,28,2020,27,1,Sun,4
3102,2020-06-29,6,29,2020,27,2,Mon,5
3103,2020-06-30,6,30,2020,27,3,Tue,5
3104,2020-07-01,7,1,2020,27,4,Wed,1
3105,2020-07-02,7,2,2020,27,5,Thu,1
3106,2020-07-03,7,3,2020,27,6,Fri,1
3107,2020-07-04,7,4,2020,27,7,Sat,1
3108,2020-07-05,7,5,2020,28,1,Sun,1
3109,2020-07-06,7,6,2020,28,2,Mon,1
3110,2020-07-07,7,7,2020,28,3,Tue,1
3111,2020-07-08,7,8,2020,28,4,Wed,2
3112,2020-07-09,7,9,2020,28,5,Thu,2
3113,2020-07-10,7,10,2020,28,6,Fri,2
3114,2020-07-11,7,11,2020,28,7,Sat,2
3115,2020-07-12,7,12,2020,29,1,Sun,2
3116,2020-07-13,7,13,2020,29,2,Mon,2
3117,2020-07-14,7,14,2020,29,3,Tue,2
3118,2020-07-15,7,15,2020,29,4,Wed,3
3119,2020-07-16,7,16,2020,29,5,Thu,3
3120,2020-07-17,7,17,2020,29,6,Fri,3
3121,2020-07-18,7,18,2020,29,7,Sat,3
3122,2020-07-19,7,19,2020,30,1,Sun,3
3123,2020-07-20,7,20,2020,30,2,Mon,3
3124,2020-07-21,7,21,2020,30,3,Tue,3
3125,2020-07-22,7,22,2020,30,4,Wed,4
3126,2020-07-23,7,23,2020,30,5,Thu,4
3127,2020-07-24,7,24,2020,30,6,Fri,4
3128,2020-07-25,7,25,2020,30,7,Sat,4
3129,2020-07-26,7,26,2020,31,1,Sun,4
3130,2020-07-27,7,27,2020,31,2,Mon,4
3131,2020-07-28,7,28,2020,31,3,Tue,4
3132,2020-07-29,7,29,2020,31,4,Wed,5
3133,2020-07-30,7,30,2020,31,5,Thu,5
3134,2020-07-31,7,31,2020,31,6,Fri,5
3135,2020-08-01,8,1,2020,31,7,Sat,1
3136,2020-08-02,8,2,2020,32,1,Sun,1
